,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
1301,368048380,2021-03-06 01:58:37,33.75135,-118.11023,0.0,70.3,511.0,TAVISH B.,IMO0000000,WDK3754,37.0,,12.0,4.0,,,B
1302,368171260,2021-03-06 01:58:39,33.73001,-118.26137,1.3,323.1,270.0,,,,,5.0,,,,,A
1303,303340000,2021-03-06 01:58:39,33.73424,-118.24907,0.0,6.1,251.0,,,,,5.0,,,,,A
1304,636091959,2021-03-06 01:58:39,33.7534,-118.23546,0.0,253.0,70.0,MSC SAVONA,IMO9460356,A8UX4,70.0,5.0,365.0,51.0,16.0,70.0,A
1305,367174120,2021-03-06 01:58:40,33.73828,-118.26692,0.0,360.0,511.0,BARBARA H,IMO0000000,WDK2335,30.0,,0.0,0.0,,,B
1306,367676070,2021-03-06 01:58:40,33.76211,-118.18269,0.0,183.6,511.0,TUAMOTU,,WDI2235,37.0,,,,,,B
1307,367461940,2021-03-06 01:58:40,33.73417,-118.09224,0.0,260.2,511.0,DB LOS ANGELES,,WDF5328,90.0,3.0,45.0,15.0,,,A
1308,367646260,2021-03-06 01:58:40,33.75148,-118.11341,0.0,197.2,511.0,CABERNET SKY,,WDH7244,37.0,,14.0,,,,B
1309,413173000,2021-03-06 01:58:40,33.6685,-118.14283,0.2,7.0,279.0,XIN DA YANG ZHOU,IMO9337949,BPKE,70.0,1.0,335.0,42.0,14.7,,A
1310,338218665,2021-03-06 01:58:40,33.75335,-118.11183,0.0,308.0,511.0,CHIEF,IMO0000000,,37.0,,0.0,0.0,,,B
1311,366886630,2021-03-06 01:58:41,33.73145,-118.27826,0.0,360.0,511.0,EXY JOHNSON,,WDB3395,90.0,5.0,22.0,6.0,,,A
1312,368104220,2021-03-06 01:58:43,33.72104,-118.27823,0.1,360.0,511.0,SECOND VERSE,IMO0000000,WDK9494,36.0,,16.0,5.0,,,B
1313,219303000,2021-03-06 01:58:44,33.75615,-118.27409,0.0,108.7,151.0,,,,,5.0,,,,,A
1314,338226725,2021-03-06 01:58:44,33.75644,-118.1297,0.0,263.1,511.0,ANOTHER ADVENTURE,,,37.0,,,,,,B
1315,338331664,2021-03-06 01:58:44,33.71664,-118.281,0.0,282.3,511.0,ASTRAL,IMO0000000,,36.0,,13.0,4.0,,,B
1316,367704790,2021-03-06 01:58:44,33.72127,-118.26979,6.6,338.8,511.0,CHRISTOPHER,,WDI5065,60.0,,19.0,8.0,,,B
1317,538090583,2021-03-06 01:58:44,33.6495,-118.1435,0.1,195.0,283.0,,,,,1.0,,,,,A
1318,232002990,2021-03-06 01:58:44,33.7421,-118.27624,3.5,192.3,5.0,,,,,0.0,,,,,A
1319,367766860,2021-03-06 01:58:45,33.77159,-118.21141,0.0,0.0,511.0,SEANA C,,WDJ3319,31.0,0.0,21.0,7.0,,,A
1320,255806335,2021-03-06 01:58:46,33.75477,-118.23026,0.0,353.8,71.0,,,,,5.0,,,,,A
1321,338228367,2021-03-06 01:58:46,33.7491,-118.11439,0.0,238.4,511.0,MY REVENGE,IMO0000000,,37.0,,19.0,7.0,,,B
1322,636019213,2021-03-06 01:58:47,33.60434,-118.02444,0.2,8.5,296.0,,,,,1.0,,,,,A
1323,366764730,2021-03-06 01:58:48,33.73314,-118.26775,0.0,221.6,511.0,SCOUT,IMO9188570,WCZ2046,31.0,0.0,31.0,10.0,4.3,,A
1324,538003788,2021-03-06 01:58:48,33.76172,-118.25228,0.0,87.2,249.0,THRASHER,IMO9347932,V7TE3,70.0,5.0,189.0,32.0,12.5,70.0,A
1325,563090400,2021-03-06 01:58:48,33.67833,-118.14009,0.2,341.9,284.0,,,,,1.0,,,,,A
1326,338304048,2021-03-06 01:58:49,33.7189,-118.27945,0.0,360.0,511.0,RUMRUNNER 3,IMO0000000,,37.0,,15.0,3.0,,,B
1327,367724740,2021-03-06 01:58:49,33.76222,-118.19498,0.0,0.0,511.0,LA ESPADA,IMO8793328,WDI7035,60.0,15.0,,,,,A
1328,338335159,2021-03-06 01:58:50,33.73078,-118.0915,5.0,252.0,252.0,ROBALLO,IMO0000000,,37.0,,11.0,5.0,,,B
1329,366760710,2021-03-06 01:58:51,33.7673,-118.2172,0.0,298.5,511.0,REDONDO,,WCD3906,60.0,0.0,18.0,7.0,,,A
1330,338092107,2021-03-06 01:58:52,33.72581,-118.07637,0.0,130.9,511.0,HAMMER,IMO0000000,WDC9051,37.0,,13.0,5.0,,,B
1331,367104070,2021-03-06 01:58:52,33.58252,-118.12863,0.5,276.8,511.0,PATRICK,IMO8982541,WDC9572,60.0,0.0,31.0,6.0,,42.0,A
1332,368078070,2021-03-06 01:58:55,33.48345,-118.01789,9.9,47.7,511.0,THUNDERBIRD,IMO0000000,WDK6786,30.0,,23.0,6.0,,,B
1333,477050500,2021-03-06 01:58:56,33.75773,-118.21459,0.0,28.2,0.0,MSC ALGECIRAS,IMO9605243,VRMO7,70.0,5.0,299.0,48.0,14.5,71.0,A
1334,636090862,2021-03-06 01:58:56,33.59261,-118.03373,0.4,13.7,288.0,JPO LIBRA,IMO9297840,A8GU7,70.0,1.0,264.0,32.0,12.5,,A
1335,229979000,2021-03-06 01:58:57,33.68813,-118.18598,9.5,347.1,352.0,SANTA BETTINA,IMO9338084,9HA3768,70.0,0.0,222.0,30.0,12.0,70.0,A
