,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
108,366979370,2021-12-20 13:52:57.500,33.77076,-118.21117625,102.3,360.0,126.0,EDITH FOSS,IMO7932355,WYQ8798,31.0,0.0,23.0,8.0,,52.0,A,2845,1405
109,367711690,2021-12-20 13:52:57.500,33.72198,-118.28297,0.0,156.0,511.0,FLORETTA G,,WDI5745,37.0,,,,,,B,2045,1948
110,368171260,2021-12-20 13:52:57.500,33.73124,-118.26091669724772,0.0,215.6,338.0,MADELINE B HAMILTON,,WDL8617,57.0,12.0,18.0,8.0,0.0,52.0,A,2291,1845
111,636016305,2021-12-20 13:52:57.500,33.75210549549549,-118.23200378378378,1.4,256.6,103.0,SKYROS,IMO9695016,D5FL8,70.0,0.0,299.0,48.0,14.5,71.0,A,2613,1613
112,366998840,2021-12-20 13:52:57.500,33.73965891891892,-118.20566216216216,3.1,36.3,511.0,MILLENNIUM MAVERICK,IMO9159713,WDC2866,31.0,0.0,30.0,11.0,4.6,39.0,A,2906,1751
113,636016203,2021-12-20 13:52:57.500,33.466114220183485,-118.10706834862386,7.0,341.5,346.0,ZIM INDIA,IMO9322358,D5EZ5,70.0,0.0,260.0,32.0,12.6,79.0,A,4003,4796
114,636016038,2021-12-20 13:52:57.500,33.75765720930233,-118.26003800664452,0.1,222.5,38.0,HYUNDAI PLATINUM,IMO9637155,D5EC4,70.0,5.0,255.0,37.0,13.5,71.0,A,2301,1551
115,368024590,2021-12-20 13:52:57.500,33.724000466666666,-118.28091906666666,0.2,54.5,511.0,BOTTOM SCRATCHER,IMO0000000,WDJ9293,34.0,,21.0,6.0,,,B,2068,1926
116,367691110,2021-12-20 13:52:57.500,33.62023129568106,-117.92864129568106,0.0,251.0,511.0,WICKED,,WDI3709,37.0,,21.0,,,,B,5990,3081
117,416497000,2021-12-20 13:52:57.500,33.7432606060606,-118.2736596969697,0.0,228.4,207.0,EVER LUNAR,IMO9629093,BKKF,70.0,5.0,334.0,45.0,14.2,74.0,A,2149,1711
118,367621160,2021-12-20 13:52:57.500,33.72491045871562,-118.28064908256884,0.0,360.0,511.0,FREEDOM,,WDH4766,60.0,0.0,24.0,7.0,,30.0,A,2071,1916
119,338247851,2021-12-20 13:52:57.500,33.72690926910299,-118.07568,0.0,76.8,511.0,GO TIME,IMO0000000,,30.0,,10.0,4.0,,,B,4353,1893
120,366988970,2021-12-20 13:52:57.500,33.76701,-118.22052181818182,0.0,291.0,299.0,LARCONA,,WDC2171,31.0,0.0,21.0,7.0,,31.0,A,2740,1447
121,338216726,2021-12-20 13:52:57.500,33.75868,-118.1901094,0.0,181.3,511.0,SHAMAN,IMO0000000,,36.0,,10.0,3.0,,,B,3079,1540
122,338384891,2021-12-20 13:52:57.500,33.75824756036636,-118.18446756036636,0.0,325.6,511.0,BLUE PEARL,IMO0000000,,36.0,,13.0,4.0,,,B,3142,1544
123,366872980,2021-12-20 13:52:57.500,33.61826,-117.92223152542373,0.0,360.0,511.0,ENDLESS DREAMS,IMO8975677,WDH2906,60.0,0.0,41.0,9.0,,60.0,A,6061,3103
124,338311935,2021-12-20 13:52:57.500,33.75911882943144,-118.18502093645483,0.0,148.7,511.0,SEAFOX,IMO0000000,,36.0,,16.0,6.0,,,B,3136,1535
125,338146692,2021-12-20 13:52:57.500,33.75072026490066,-118.11167920529805,0.0,47.2,511.0,DREAMER,,,37.0,,12.0,,,,B,3952,1628
126,367678390,2021-12-20 13:52:57.500,33.61366495049504,-117.92477,0.0,262.4,511.0,EL TIGRE,,WDI2461,37.0,0.0,19.0,6.0,,0.0,A,6033,3154
127,368164540,2021-12-20 13:52:57.500,33.72112514851485,-118.27092574257426,15.2,132.6,132.0,ANGELS NAVIGATOR,,,50.0,0.0,17.0,5.0,1.0,50.0,A,2179,1958
128,366793760,2021-12-20 13:52:57.500,33.73327893333334,-118.26795933333334,0.0,245.6,511.0,ADVENTURE HORNBLOWER,,WDA3017,60.0,5.0,43.0,10.0,,60.0,A,2212,1822
129,477696900,2021-12-20 13:52:57.500,33.687099833887046,-118.14797933554816,0.0,341.2,60.0,COSCOSHIPPING VISION,IMO9881677,VRTZ4,70.0,1.0,202.0,33.0,8.6,70.0,A,3548,2336
130,367506190,2021-12-20 13:52:57.500,33.72427033333333,-118.28152,0.0,70.8,511.0,THALASSA,,WDF9539,37.0,,15.0,,,,B,2061,1923
131,338223624,2021-12-20 13:52:57.500,33.61511,-117.9042,0.0,122.9,511.0,REEL ENERGY,IMO0000000,,37.0,,14.0,6.0,,,B,6262,3138
132,368167990,2021-12-20 13:52:57.500,33.61022,-117.92527,0.0,83.5,511.0,IT'S ALL GOOD,IMO0000000,WDL8279,37.0,,14.0,5.0,,,B,6027,3192
133,367189840,2021-12-20 13:52:57.500,33.61153950495049,-117.90103049504953,0.0,263.5,511.0,ESOTERIC,,WDD7687,37.0,0.0,23.0,6.0,,37.0,A,6297,3178
134,367565270,2021-12-20 13:52:57.500,33.61148925324675,-117.92694074675325,0.0,360.0,511.0,GOLDEN BOY II,,WDG7240,37.0,,32.0,7.0,,,B,6009,3178
135,477189300,2021-12-20 13:52:57.500,33.75148996661102,-118.27356015025042,0.0,288.2,330.0,COSCO TAICANG,IMO9355575,VREV9,70.0,5.0,348.0,45.0,14.5,71.0,A,2150,1620
136,338131199,2021-12-20 13:52:57.500,33.76213,-118.19436,0.0,0.0,511.0,R/V CHALLENGER,,WDE7334,90.0,15.0,33.0,4.0,0.0,90.0,A,3032,1501
137,367691660,2021-12-20 13:52:57.500,33.74879763636364,-118.11409118181818,0.0,245.0,511.0,BIBI,,WDI3764,37.0,7.0,19.0,5.0,,30.0,A,3925,1650
138,367569830,2021-12-20 13:52:57.500,33.765524533333334,-118.24206173333332,5.8,73.1,74.0,ROBERT FRANCO,IMO9694311,WDG7687,31.0,0.0,31.0,12.0,,31.0,A,2501,1463
139,338226227,2021-12-20 13:52:57.500,33.72657003322259,-118.0744799335548,0.0,41.7,511.0,FIGHTING IRISH,,,37.0,,,,,,B,4366,1897
140,538008542,2021-12-20 13:52:57.500,33.73294,-118.15365,0.1,266.8,49.0,BALTIC NORTH,IMO9463310,V7A2488,70.0,1.0,267.0,36.0,11.4,70.0,A,3485,1826
141,366755010,2021-12-20 13:52:57.500,33.74024818181818,-118.27816181818184,0.0,252.3,8.0,MASTER,IMO9188532,WCY6528,31.0,0.0,32.0,10.0,6.8,52.0,A,2099,1745
142,338207261,2021-12-20 13:52:57.500,33.7234598013245,-118.06308009933774,0.0,360.0,511.0,TRUE GRIT,IMO0000000,,37.0,,13.0,5.0,,,B,4493,1932
143,477195800,2021-12-20 13:52:57.500,33.448232545454545,-117.88559545454544,0.1,177.5,58.0,JAMAICA BAY,IMO9610717,VRMC9,70.0,0.0,54.0,30.0,10.5,70.0,A,6469,4996
