,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
179,374289000,2021-04-23 01:57:51,33.743656610738256,-118.19564288590604,0.0,288.1,91.0,MSC SARA ELENA,IMO9702261,3EMU,72.0,5.0,300.0,48.0,13.5,72.0,A,2448,839
180,338217105,2021-04-23 01:57:51,33.7264134,-118.06004226666668,0.0,241.9,511.0,BATEAU L'HEUREUX,,,37.0,,,,,,B,3957,1031
181,477468900,2021-04-23 01:57:51,33.745473399999995,-118.1772434,0.0,128.7,253.0,OCEAN LEGEND,IMO9840673,VRTD9,70.0,1.0,225.0,32.0,7.6,70.0,A,2653,819
182,338394794,2021-04-23 01:57:51,33.727708787755105,-118.07829040408164,0.0,360.0,511.0,ALCHEMY,IMO0000000,,37.0,,0.0,0.0,,,B,3754,1016
183,229622000,2021-04-23 01:57:51,33.754788713450296,-118.23062128654972,0.0,359.8,71.0,MSC TRIESTE,IMO9484479,9HA3459,70.0,5.0,365.0,48.0,16.0,71.0,A,2059,715
184,636018885,2021-04-23 01:57:51,33.75638,-118.21825086465348,0.0,134.0,340.0,CAP PIERRE,IMO9274446,D5RV6,80.0,5.0,274.0,48.0,15.9,80.0,A,2196,697
185,338333431,2021-04-23 01:57:51,33.77262118756937,-118.24830812430632,0.7,0.0,511.0,AVENTURA,IMO0000000,AVENTUR,37.0,,0.0,0.0,,,B,1862,516
186,477652300,2021-04-23 01:57:51,33.76110023904382,-118.21419,0.0,267.6,359.0,COSCO ENGLAND,IMO9516428,VRML8,71.0,5.0,366.0,52.0,12.5,71.0,A,2242,645
187,373051000,2021-04-23 01:57:51,33.760104169884166,-118.26770416988415,0.0,54.1,197.0,AURORA N,IMO9346445,3FST9,80.0,5.0,227.0,32.0,12.5,80.0,A,1646,656
188,351954000,2021-04-23 01:57:51,33.72607,-118.208655,0.1,199.8,249.0,OCEAN SEAGULL,IMO9542855,3FSU4,70.0,1.0,119.0,21.0,8.4,77.0,A,2303,1035
189,367711690,2021-04-23 01:57:51,33.7219850166113,-118.28296498338872,0.1,333.3,511.0,FLORETTA G,,WDI5745,37.0,,,,,,B,1476,1080
190,367308610,2021-04-23 01:57:51,33.77164,-118.212145,0.0,2.6,156.0,SARAH C,,WDD9226,31.0,5.0,19.0,6.0,,32.0,A,2264,527
191,368021110,2021-04-23 01:57:51,33.76144,-118.19228956810632,0.1,150.7,511.0,SOME TUESDAY,IMO0000000,WDJ8919,36.0,,15.0,8.0,,,B,2485,641
192,338324182,2021-04-23 01:57:51,33.76690476666667,-118.25139476666668,0.0,360.0,511.0,PURITAN,IMO0000000,WDL8229,37.0,,18.0,6.0,,,B,1827,580
193,338313785,2021-04-23 01:57:51,33.71906528428094,-118.28113,0.0,360.0,511.0,GEM,IMO0000000,GEM,37.0,,9.0,4.0,,,B,1496,1113
194,338316979,2021-04-23 01:57:51,33.72586,-118.07506536666666,0.0,360.0,511.0,CZEH MATE,IMO0000000,,37.0,,0.0,0.0,,,B,3790,1037
195,477136800,2021-04-23 01:57:51,33.740824680134686,-118.19745404040404,0.0,257.9,270.0,COSCO KAOHSIUNG,IMO9355563,VREM3,70.0,5.0,348.0,45.0,14.5,71.0,A,2428,870
196,368146890,2021-04-23 01:57:51,33.7746764548495,-118.21213,0.0,303.1,511.0,BIG DIPPER,IMO0000000,WDL6049,57.0,,0.0,0.0,,,B,2264,493
197,367153070,2021-04-23 01:57:51,33.73280543333333,-118.23227,0.0,75.5,75.0,MIKIONA,IMO9415583,WDD5057,31.0,1.0,39.0,10.0,4.9,31.0,A,2040,960
198,367309720,2021-04-23 01:57:51,33.7716236,-118.21202,0.0,355.0,511.0,NOHEA,IMO8206882,WDD9311,31.0,5.0,28.0,9.0,3.8,99.0,A,2266,527
199,636014430,2021-04-23 01:57:51,33.738078060200664,-118.22467548494984,0.1,261.9,256.0,KEFALONIA,IMO9382188,A8TU4,80.0,1.0,102.0,17.0,6.6,80.0,A,2125,901
200,566886000,2021-04-23 01:57:51,33.7544255,-118.275541,0.0,216.0,331.0,WAN HAI 516,IMO9457658,9V7582,70.0,5.0,259.0,37.0,12.8,70.0,A,1559,719
201,538008358,2021-04-23 01:57:51,33.65,-118.14466812080536,0.2,6.5,280.0,ELANDRA SEA,IMO9635779,V7A2274,89.0,1.0,183.0,32.0,11.5,89.0,A,3015,1881
202,338364968,2021-04-23 01:57:51,33.75216,-118.11129,0.0,360.0,511.0,BRISA,IMO0000000,,36.0,,12.0,4.0,,,B,3387,744
203,366951730,2021-04-23 01:57:51,33.75393,-118.22476,0.0,320.5,76.0,JEFFREY M,,WSX6846,31.0,5.0,23.0,6.0,,52.0,A,2124,724
204,477050700,2021-04-23 01:57:51,33.73475100671141,-118.1594055033557,0.0,331.6,254.0,SAGA FUJI,IMO9609457,VRMS3,70.0,1.0,199.0,32.0,13.3,70.0,A,2851,938
205,566942000,2021-04-23 01:57:51,33.69455,-118.1985,0.0,353.0,262.0,WAN HAI 517,IMO9457660,9V7583,70.0,1.0,259.0,37.0,11.0,70.0,A,2416,1385
206,227802680,2021-04-23 01:57:51,33.76113441471572,-118.19318441471572,0.0,27.2,511.0,ENERGY OBSERVER,IMO0000000,FAE6963,38.0,,30.0,10.0,,,B,2475,644
207,367574860,2021-04-23 01:57:51,33.726730267401514,-118.06497026740152,0.0,111.6,511.0,WHITE SHARK,,WDG8183,37.0,,14.0,,,,B,3903,1027
208,338097886,2021-04-23 01:57:51,33.71911283112583,-118.27829283112584,0.0,264.1,511.0,BANDIT,,,37.0,,15.0,4.0,,,B,1528,1112
209,338396669,2021-04-23 01:57:51,33.71958,-118.28154565217392,0.0,218.8,511.0,ALTHEA,IMO0000000,,37.0,,10.0,4.0,,,B,1492,1107
